session_id;username;time;position;velocity;rotation;current_lap
2;manelmm3;29/11/2019 20:36:37;368.9, 1.2, 235.9;-5.6, -0.7, -4.7;-0.1, 0.9, 0.0, -0.4;38
2;manelmm3;29/11/2019 20:36:37;367.2, 1.0, 234.4;-6.2, -0.7, -5.5;-0.1, 0.9, 0.0, -0.4;38
2;manelmm3;29/11/2019 20:36:38;365.2, 0.7, 232.6;-6.9, -1.0, -6.3;-0.1, 0.9, 0.0, -0.4;38
2;manelmm3;29/11/2019 20:36:38;363.0, 0.4, 230.4;-6.8, -0.8, -7.8;-0.1, 0.9, 0.0, -0.4;38
2;manelmm3;29/11/2019 20:36:38;361.0, 0.2, 227.7;-6.5, -0.6, -9.6;0.0, 1.0, 0.0, -0.3;38
2;manelmm3;29/11/2019 20:36:39;359.2, 0.1, 224.6;-5.8, -0.2, -11.5;0.0, 1.0, 0.0, -0.2;38
2;manelmm3;29/11/2019 20:36:39;357.7, 0.1, 220.8;-4.1, 0.0, -13.3;0.0, 1.0, 0.0, -0.2;38
2;manelmm3;29/11/2019 20:36:39;356.9, 0.1, 216.6;-0.9, 0.0, -15.1;0.0, 1.0, 0.0, -0.1;38
2;manelmm3;29/11/2019 20:36:39;357.1, 0.1, 211.5;1.4, 0.0, -16.4;0.0, 1.0, 0.0, 0.0;38
2;manelmm3;29/11/2019 20:36:40;357.6, 0.1, 206.4;2.2, 0.0, -17.7;0.0, 1.0, 0.0, 0.1;38
2;manelmm3;29/11/2019 20:36:40;358.4, 0.1, 200.9;2.6, 0.0, -18.9;0.0, 1.0, 0.0, 0.1;38
2;manelmm3;29/11/2019 20:36:40;358.9, 0.1, 195.0;0.1, 0.0, -20.0;0.0, 1.0, 0.0, 0.0;38
2;manelmm3;29/11/2019 20:36:41;357.6, 0.1, 188.8;-7.9, 0.0, -17.8;0.0, 1.0, 0.0, -0.2;38
2;manelmm3;29/11/2019 20:36:41;354.2, 0.1, 184.2;-14.0, 0.0, -12.9;0.0, 0.9, 0.0, -0.4;38
2;manelmm3;29/11/2019 20:36:41;349.4, 0.1, 181.4;-17.1, 0.0, -5.7;0.0, 0.8, 0.0, -0.6;38
2;manelmm3;29/11/2019 20:36:42;344.1, 0.1, 181.0;-18.1, 0.0, 1.6;0.0, 0.7, 0.0, -0.7;38
2;manelmm3;29/11/2019 20:36:42;338.1, 0.1, 182.2;-19.0, 0.0, 5.0;0.0, 0.6, 0.0, -0.8;38
2;manelmm3;29/11/2019 20:36:42;332.3, 0.1, 184.0;-19.6, 0.0, 7.6;0.0, 0.6, 0.0, -0.8;38
2;manelmm3;29/11/2019 20:36:43;326.4, 0.1, 186.7;-19.9, 0.0, 10.1;0.0, 0.5, 0.0, -0.9;38
2;manelmm3;29/11/2019 20:36:43;320.1, 0.0, 190.5;-19.6, 0.0, 13.3;0.0, 0.5, 0.0, -0.9;38
2;manelmm3;29/11/2019 20:36:43;314.2, 0.0, 194.8;-19.9, 0.0, 15.1;0.0, 0.4, 0.0, -0.9;38
2;manelmm3;29/11/2019 20:36:43;308.1, 0.0, 199.5;-20.3, 0.0, 16.6;0.0, 0.4, 0.0, -0.9;38
2;manelmm3;29/11/2019 20:36:44;302.2, 0.0, 205.0;-19.2, 0.0, 19.4;0.0, 0.4, 0.0, -0.9;38
2;manelmm3;29/11/2019 20:36:44;296.5, 0.0, 211.1;-18.9, 0.0, 21.3;0.0, 0.3, 0.0, -0.9;38
2;manelmm3;29/11/2019 20:36:44;290.9, 0.0, 217.7;-18.9, 0.0, 22.7;0.0, 0.3, 0.0, -0.9;38
2;manelmm3;29/11/2019 20:36:45;284.8, 0.0, 225.2;-19.3, 0.0, 23.9;0.0, 0.3, 0.0, -0.9;38
2;manelmm3;29/11/2019 20:36:45;278.7, 0.0, 232.4;-21.1, 0.0, 23.8;0.0, 0.4, 0.0, -0.9;38
2;manelmm3;29/11/2019 20:36:45;272.1, 0.0, 239.5;-22.8, 0.0, 23.6;0.0, 0.4, 0.0, -0.9;38
2;manelmm3;29/11/2019 20:36:46;265.1, 0.0, 246.6;-24.1, 0.0, 23.6;0.0, 0.4, 0.0, -0.9;38
2;manelmm3;29/11/2019 20:36:46;256.8, 0.0, 253.8;-27.4, 0.0, 21.3;0.0, 0.5, 0.0, -0.9;38
2;manelmm3;29/11/2019 20:36:46;248.2, 0.0, 259.9;-29.6, 0.0, 19.8;0.0, 0.5, 0.0, -0.9;38
2;manelmm3;29/11/2019 20:36:46;239.0, 0.0, 265.7;-31.2, 0.0, 18.9;0.0, 0.5, 0.0, -0.9;38
2;manelmm3;29/11/2019 20:36:47;229.5, 0.0, 271.3;-32.5, 0.0, 18.6;0.0, 0.5, 0.0, -0.9;38
2;manelmm3;29/11/2019 20:36:47;219.6, 0.0, 276.8;-33.5, 0.0, 18.5;0.0, 0.5, 0.0, -0.9;38
2;manelmm3;29/11/2019 20:36:47;209.4, 0.0, 282.4;-34.0, 0.0, 19.2;0.0, 0.5, 0.0, -0.9;38
2;manelmm3;29/11/2019 20:36:48;200.0, 0.0, 289.3;-27.6, 0.0, 26.8;0.0, 0.4, 0.0, -0.9;38
2;manelmm3;29/11/2019 20:36:48;193.8, 0.0, 298.5;-14.2, 0.0, 33.8;0.0, 0.1, 0.0, -1.0;38
2;manelmm3;29/11/2019 20:36:48;191.4, 0.1, 309.0;-3.7, 0.1, 35.2;0.0, 0.0, 0.0, -1.0;38
2;manelmm3;29/11/2019 20:36:49;191.6, 0.1, 320.3;5.1, 0.1, 35.1;0.0, -0.1, 0.0, -1.0;38
2;manelmm3;29/11/2019 20:36:49;194.6, 0.1, 330.6;13.5, 0.7, 33.4;0.0, -0.2, 0.0, -1.0;38
2;manelmm3;29/11/2019 20:36:49;199.4, 0.3, 340.3;17.3, 0.1, 32.0;0.0, -0.3, 0.0, -1.0;38
2;manelmm3;29/11/2019 20:36:49;204.9, 0.2, 349.9;19.4, -1.4, 31.2;0.0, -0.3, -0.1, -0.9;38
2;manelmm3;29/11/2019 20:36:50;211.8, 0.0, 358.7;25.8, 0.3, 27.7;0.0, -0.4, 0.0, -0.9;38
2;manelmm3;29/11/2019 20:36:50;220.3, 0.0, 366.4;30.6, 0.0, 23.6;0.0, -0.5, 0.0, -0.9;38
2;manelmm3;29/11/2019 20:36:50;230.0, 0.0, 373.0;33.4, 0.0, 20.9;0.0, -0.5, 0.0, -0.9;38
2;manelmm3;29/11/2019 20:36:51;241.2, 0.0, 379.0;36.5, 0.0, 16.4;0.0, -0.6, 0.0, -0.8;38
2;manelmm3;29/11/2019 20:36:51;252.5, 0.0, 383.3;38.7, 0.0, 12.6;0.0, -0.6, 0.0, -0.8;38
2;manelmm3;29/11/2019 20:36:51;264.3, 0.0, 386.9;39.8, 0.0, 11.5;0.0, -0.6, 0.0, -0.8;38
2;manelmm3;29/11/2019 20:36:52;276.4, 0.0, 390.2;40.7, 0.0, 10.9;0.0, -0.6, 0.0, -0.8;38
2;manelmm3;29/11/2019 20:36:52;288.8, 0.0, 393.4;41.6, 0.0, 10.0;0.0, -0.6, 0.0, -0.8;38
2;manelmm3;29/11/2019 20:36:52;301.5, 0.0, 395.5;43.2, 0.0, 4.2;0.0, -0.7, 0.0, -0.7;38
2;manelmm3;29/11/2019 20:36:53;314.6, 0.0, 396.0;44.0, 0.0, 0.0;0.0, -0.7, 0.0, -0.7;38
2;manelmm3;29/11/2019 20:36:53;328.8, 0.0, 395.5;44.6, 0.0, -2.9;0.0, -0.7, 0.0, -0.7;39
2;manelmm3;29/11/2019 20:36:53;342.2, 0.3, 394.4;44.1, 0.1, -3.7;0.0, -0.7, 0.0, -0.7;39
2;manelmm3;29/11/2019 20:36:53;355.4, 0.0, 393.2;44.8, 0.1, -4.9;0.0, -0.8, 0.0, -0.7;39
2;manelmm3;29/11/2019 20:36:54;369.0, 0.0, 391.5;45.8, -0.1, -6.3;0.0, -0.8, 0.0, -0.6;39
2;manelmm3;29/11/2019 20:36:54;382.9, 0.0, 390.0;46.5, 0.0, -1.9;0.0, -0.7, 0.0, -0.7;39
2;manelmm3;29/11/2019 20:36:54;396.7, 0.0, 390.8;45.4, 0.0, 5.1;0.0, -0.6, 0.0, -0.8;39
2;manelmm3;29/11/2019 20:36:55;410.0, 0.0, 391.1;43.3, 0.0, -4.8;0.0, -0.8, 0.0, -0.7;39
2;manelmm3;29/11/2019 20:36:55;422.7, 0.0, 386.5;35.2, 0.0, -22.2;0.0, -0.9, 0.0, -0.4;39
2;manelmm3;29/11/2019 20:36:55;431.7, 0.0, 378.3;25.5, 0.0, -30.7;0.0, -1.0, 0.0, -0.3;39
2;manelmm3;29/11/2019 20:36:56;437.9, 0.0, 368.4;16.7, 0.0, -34.3;0.0, -1.0, 0.0, -0.2;39
2;manelmm3;29/11/2019 20:36:56;441.8, 0.0, 358.0;10.2, 0.0, -35.1;0.0, -1.0, 0.0, -0.1;39
2;manelmm3;29/11/2019 20:36:56;443.6, 0.0, 347.5;2.3, 0.0, -34.8;0.0, -1.0, 0.0, 0.0;39
2;manelmm3;29/11/2019 20:36:56;443.4, 0.0, 337.2;-3.0, 0.0, -33.7;0.0, -1.0, 0.0, 0.1;39
2;manelmm3;29/11/2019 20:36:57;441.9, 0.0, 326.5;-6.0, 0.0, -33.6;0.0, -1.0, 0.0, 0.1;39
2;manelmm3;29/11/2019 20:36:57;439.5, 0.0, 316.4;-10.5, 0.0, -32.9;0.0, -1.0, 0.0, 0.2;39
2;manelmm3;29/11/2019 20:36:57;435.0, 0.0, 307.3;-18.8, 0.0, -27.7;0.0, -0.9, 0.0, 0.3;39
2;manelmm3;29/11/2019 20:36:58;428.2, 0.0, 300.3;-25.2, 0.0, -19.8;0.0, -0.9, 0.0, 0.5;39
2;manelmm3;29/11/2019 20:36:58;420.2, 0.1, 295.3;-27.4, 0.1, -14.2;0.0, -0.8, 0.0, 0.6;39
2;manelmm3;29/11/2019 20:36:58;411.4, 0.0, 291.3;-28.1, 0.0, -11.3;0.0, -0.8, 0.0, 0.6;39
2;manelmm3;29/11/2019 20:36:59;402.7, 0.0, 288.1;-29.4, 0.0, -10.3;0.0, -0.8, 0.0, 0.6;39
2;manelmm3;29/11/2019 20:36:59;393.7, 0.0, 285.0;-30.2, 0.0, -10.6;0.0, -0.8, 0.0, 0.6;39
2;manelmm3;29/11/2019 20:36:59;384.8, 0.1, 281.6;-28.9, 0.1, -12.4;0.0, -0.8, 0.0, 0.5;39
2;manelmm3;29/11/2019 20:37:00;376.8, 0.1, 277.1;-24.2, -0.1, -18.0;0.0, -0.9, 0.0, 0.4;39
2;manelmm3;29/11/2019 20:37:00;371.0, 0.0, 270.6;-14.8, 0.0, -24.3;0.0, -1.0, 0.0, 0.2;39
2;manelmm3;29/11/2019 20:37:00;367.8, 0.0, 262.2;-6.6, 0.0, -27.6;0.0, -1.0, 0.0, 0.1;39
2;manelmm3;29/11/2019 20:37:00;366.1, 0.0, 253.7;-5.0, 0.0, -29.0;0.0, -1.0, 0.0, 0.1;39
2;manelmm3;29/11/2019 20:37:01;364.7, 0.1, 244.9;-4.7, 0.4, -29.3;0.0, -1.0, 0.0, 0.1;39
2;manelmm3;29/11/2019 20:37:01;363.3, 0.3, 236.2;-4.6, 0.7, -28.3;0.0, -1.0, 0.0, 0.1;39
2;manelmm3;29/11/2019 20:37:01;362.0, 0.3, 227.3;-3.5, -0.6, -27.5;0.1, -1.0, 0.0, 0.1;39
2;manelmm3;29/11/2019 20:37:02;361.1, 0.1, 219.2;-2.3, -0.5, -26.8;0.0, -1.0, 0.0, 0.0;39
2;manelmm3;29/11/2019 20:37:02;360.6, 0.0, 211.3;-1.4, -0.1, -26.1;0.0, -1.0, 0.0, 0.0;39
2;manelmm3;29/11/2019 20:37:02;360.2, 0.0, 203.6;-1.0, 0.0, -25.3;0.0, -1.0, 0.0, 0.0;39
2;manelmm3;29/11/2019 20:37:03;359.9, 0.0, 196.1;-1.7, 0.0, -24.4;0.0, -1.0, 0.0, 0.0;39
2;manelmm3;29/11/2019 20:37:03;358.5, 0.0, 189.2;-7.9, 0.0, -21.7;0.0, -1.0, 0.0, 0.2;39
2;manelmm3;29/11/2019 20:37:03;354.6, 0.1, 183.3;-15.7, 0.0, -14.9;0.0, -0.9, 0.0, 0.4;39
2;manelmm3;29/11/2019 20:37:03;349.0, 0.1, 180.2;-21.1, 0.0, -5.8;0.0, -0.8, 0.0, 0.6;39
2;manelmm3;29/11/2019 20:37:04;342.4, 0.1, 180.2;-22.1, 0.0, 5.0;0.0, -0.6, 0.0, 0.8;39
2;manelmm3;29/11/2019 20:37:04;335.4, 0.0, 182.9;-21.7, 0.0, 9.9;0.0, -0.5, 0.0, 0.9;39
2;manelmm3;29/11/2019 20:37:04;328.7, 0.0, 185.7;-22.9, 0.0, 9.5;0.0, -0.6, 0.0, 0.8;39
2;manelmm3;29/11/2019 20:37:05;321.4, 0.0, 189.3;-22.3, 0.0, 13.3;0.0, -0.5, 0.0, 0.9;39
2;manelmm3;29/11/2019 20:37:05;315.0, 0.0, 194.1;-20.6, 0.0, 17.7;0.0, -0.4, 0.0, 0.9;39
2;manelmm3;29/11/2019 20:37:05;309.0, 0.0, 199.8;-19.7, 0.0, 20.2;0.0, -0.4, 0.0, 0.9;39
2;manelmm3;29/11/2019 20:37:06;303.1, 0.0, 206.2;-19.6, 0.0, 21.9;0.0, -0.3, 0.0, 0.9;39
2;manelmm3;29/11/2019 20:37:06;297.0, 0.0, 212.7;-21.6, 0.0, 21.5;0.0, -0.4, 0.0, 0.9;39
2;manelmm3;29/11/2019 20:37:06;289.8, 0.0, 219.6;-22.6, 0.0, 22.0;0.0, -0.4, 0.0, 0.9;39
2;manelmm3;29/11/2019 20:37:07;283.0, 0.0, 226.4;-23.1, 0.0, 23.0;0.0, -0.4, 0.0, 0.9;39
2;manelmm3;29/11/2019 20:37:07;276.0, 0.0, 233.4;-23.6, 0.0, 23.9;0.0, -0.4, 0.0, 0.9;39
2;manelmm3;29/11/2019 20:37:07;268.7, 0.0, 240.6;-25.0, 0.0, 23.8;0.0, -0.4, 0.0, 0.9;39
2;manelmm3;29/11/2019 20:37:07;260.9, 0.0, 247.7;-26.6, 0.0, 23.5;0.0, -0.4, 0.0, 0.9;39
2;manelmm3;29/11/2019 20:37:08;252.8, 0.0, 254.7;-27.8, 0.0, 23.5;0.0, -0.4, 0.0, 0.9;39
2;manelmm3;29/11/2019 20:37:08;243.7, 0.0, 262.2;-28.9, 0.0, 23.6;0.0, -0.4, 0.0, 0.9;39
2;manelmm3;29/11/2019 20:37:08;234.9, 0.0, 269.4;-29.7, 0.0, 23.9;0.0, -0.4, 0.0, 0.9;39
2;manelmm3;29/11/2019 20:37:09;225.8, 0.0, 276.6;-30.7, 0.0, 24.0;0.0, -0.4, 0.0, 0.9;39
2;manelmm3;29/11/2019 20:37:09;216.3, 0.0, 283.6;-32.6, 0.0, 22.8;0.0, -0.5, 0.0, 0.9;39
2;manelmm3;29/11/2019 20:37:09;206.8, 0.0, 290.9;-30.6, 0.0, 26.4;0.0, -0.4, 0.0, 0.9;39
2;manelmm3;29/11/2019 20:37:10;197.5, 0.0, 300.1;-26.1, 0.0, 31.6;0.0, -0.3, 0.0, 0.9;39
2;manelmm3;29/11/2019 20:37:10;191.5, 0.1, 310.7;-14.4, -0.2, 38.3;0.0, -0.1, 0.0, 1.0;39
2;manelmm3;29/11/2019 20:37:10;189.5, 0.0, 322.9;-0.2, 0.0, 41.3;0.0, 0.1, 0.0, 1.0;39
2;manelmm3;29/11/2019 20:37:10;191.6, 0.0, 335.0;13.2, 0.0, 39.1;0.0, 0.3, 0.0, 1.0;39
2;manelmm3;29/11/2019 20:37:11;194.9, 0.1, 342.0;-0.7, 3.5, 0.5;0.1, 0.4, 0.0, 0.9;39
2;manelmm3;29/11/2019 20:37:11;194.7, 1.8, 341.1;-0.4, 4.3, -1.9;0.0, 0.2, -0.1, 1.0;39
2;manelmm3;29/11/2019 20:37:11;194.5, 2.6, 340.6;-0.4, 1.2, -1.8;-0.1, 0.1, -0.1, 1.0;39
2;manelmm3;29/11/2019 20:37:12;194.4, 2.5, 340.0;-0.4, -1.8, -1.8;-0.2, 0.0, -0.1, 1.0;39
2;manelmm3;29/11/2019 20:37:12;194.3, 1.5, 339.5;-0.4, -4.7, -1.6;-0.3, -0.1, -0.1, 0.9;39
2;manelmm3;29/11/2019 20:37:12;193.8, 0.7, 339.9;-1.3, -3.2, 1.3;-0.2, -0.2, 0.0, 1.0;39
2;manelmm3;29/11/2019 20:37:13;193.5, 0.0, 340.1;-0.2, 0.5, 0.2;0.0, -0.2, 0.0, 1.0;39
2;manelmm3;29/11/2019 20:37:13;193.6, 0.1, 340.0;0.5, -0.1, -0.9;0.0, -0.2, 0.0, 1.0;39
2;manelmm3;29/11/2019 20:37:13;193.8, 0.1, 339.7;0.2, 0.0, -0.6;0.0, -0.2, 0.0, 1.0;39
2;manelmm3;29/11/2019 20:37:13;193.8, 0.1, 339.7;-0.3, 0.0, 1.0;0.0, -0.2, 0.0, 1.0;39
2;manelmm3;29/11/2019 20:37:14;193.6, 0.1, 340.2;-1.0, 0.0, 2.3;0.0, -0.2, 0.0, 1.0;39
2;manelmm3;29/11/2019 20:37:14;193.2, 0.1, 341.2;-1.5, 0.0, 3.9;0.0, -0.2, 0.0, 1.0;39
2;manelmm3;29/11/2019 20:37:14;192.9, 0.1, 342.6;-0.4, 0.0, 5.8;0.0, -0.1, 0.0, 1.0;39
2;manelmm3;29/11/2019 20:37:15;193.0, 0.1, 344.6;1.6, 0.0, 7.3;0.0, 0.0, 0.0, 1.0;39
2;manelmm3;29/11/2019 20:37:15;194.1, 0.1, 347.1;5.2, 0.0, 7.7;0.0, 0.2, 0.0, 1.0;39
2;manelmm3;29/11/2019 20:37:15;196.2, 0.1, 349.4;7.8, 0.0, 7.9;0.0, 0.4, 0.0, 0.9;39
2;manelmm3;29/11/2019 20:37:16;198.7, 0.1, 351.9;9.2, 0.0, 8.7;0.0, 0.4, 0.0, 0.9;39
2;manelmm3;29/11/2019 20:37:16;201.7, 0.1, 354.7;10.6, 0.0, 9.7;0.0, 0.4, 0.0, 0.9;39
2;manelmm3;29/11/2019 20:37:16;205.3, 0.1, 357.9;11.8, 0.0, 10.7;0.0, 0.4, 0.0, 0.9;39
2;manelmm3;29/11/2019 20:37:17;209.0, 0.1, 361.3;13.0, 0.0, 11.7;0.0, 0.4, 0.0, 0.9;39
2;manelmm3;29/11/2019 20:37:17;213.1, 0.1, 365.0;14.1, 0.0, 12.7;0.0, 0.4, 0.0, 0.9;39
2;manelmm3;29/11/2019 20:37:17;217.5, 0.1, 369.0;15.1, 0.0, 13.6;0.0, 0.4, 0.0, 0.9;39
2;manelmm3;29/11/2019 20:37:17;222.3, 0.1, 373.1;16.8, 0.0, 13.8;0.0, 0.4, 0.0, 0.9;39
2;manelmm3;29/11/2019 20:37:18;227.6, 0.1, 377.3;18.3, 0.0, 13.9;0.0, 0.4, 0.0, 0.9;39
2;manelmm3;29/11/2019 20:37:18;233.4, 0.0, 381.2;21.1, 0.0, 11.8;0.0, 0.5, 0.0, 0.9;39
2;manelmm3;29/11/2019 20:37:18;240.2, 0.0, 384.3;23.8, 0.0, 8.9;0.0, 0.6, 0.0, 0.8;39
2;manelmm3;29/11/2019 20:37:19;248.1, 0.0, 387.0;24.9, 0.0, 9.2;0.0, 0.6, 0.0, 0.8;39
2;manelmm3;29/11/2019 20:37:19;255.6, 0.0, 390.1;25.3, 0.0, 11.5;0.0, 0.5, 0.0, 0.8;39
2;manelmm3;29/11/2019 20:37:19;263.3, 0.0, 393.9;25.8, 0.0, 13.0;0.0, 0.5, 0.0, 0.9;39
2;manelmm3;29/11/2019 20:37:20;271.4, 0.0, 397.2;28.4, 0.0, 9.0;0.0, 0.6, 0.0, 0.8;39
2;manelmm3;29/11/2019 20:37:20;280.3, 0.0, 399.4;30.2, 0.0, 6.2;0.0, 0.6, 0.0, 0.8;39
2;manelmm3;29/11/2019 20:37:20;290.0, 0.0, 401.8;30.7, 0.0, 7.6;0.0, 0.6, 0.0, 0.8;39
2;manelmm3;29/11/2019 20:37:20;299.5, 0.0, 403.5;32.4, 0.0, 4.0;0.0, 0.7, 0.0, 0.7;39
2;manelmm3;29/11/2019 20:37:21;309.4, 0.0, 404.3;33.6, 0.0, 1.6;0.0, 0.7, 0.0, 0.7;39
2;manelmm3;29/11/2019 20:37:21;319.6, 0.0, 404.2;34.3, 0.0, -2.5;0.0, 0.7, 0.0, 0.7;39
2;manelmm3;29/11/2019 20:37:21;330.0, 0.0, 402.8;34.9, 0.0, -5.8;0.0, 0.8, 0.0, 0.6;40
2;manelmm3;29/11/2019 20:37:22;340.5, 0.3, 400.9;34.6, 0.0, -6.7;0.0, 0.8, 0.0, 0.6;40
2;manelmm3;29/11/2019 20:37:22;351.5, 0.0, 398.6;35.6, 0.5, -8.1;0.0, 0.8, 0.0, 0.6;40
2;manelmm3;29/11/2019 20:37:22;362.4, 0.0, 396.2;37.0, -0.1, -7.8;0.0, 0.8, 0.0, 0.6;40
2;manelmm3;29/11/2019 20:37:23;373.7, 0.0, 393.9;37.9, 0.0, -7.5;0.0, 0.8, 0.0, 0.6;40
2;manelmm3;29/11/2019 20:37:23;385.2, 0.0, 391.7;38.8, 0.0, -7.2;0.0, 0.8, 0.0, 0.6;40
2;manelmm3;29/11/2019 20:37:23;396.9, 0.0, 389.6;38.9, 0.0, -7.0;0.0, 0.8, 0.0, 0.6;40
2;manelmm3;29/11/2019 20:37:24;409.1, 0.0, 387.0;36.4, 0.0, -11.1;0.0, 0.8, 0.0, 0.6;40
2;manelmm3;29/11/2019 20:37:24;419.3, 0.0, 382.6;32.2, 0.0, -17.7;0.0, 0.9, 0.0, 0.5;40
2;manelmm3;29/11/2019 20:37:24;427.8, 0.0, 376.0;24.7, 0.0, -25.1;0.0, 0.9, 0.0, 0.3;40
2;manelmm3;29/11/2019 20:37:24;433.7, 0.0, 367.6;14.3, 0.0, -30.2;0.0, 1.0, 0.0, 0.2;40
2;manelmm3;29/11/2019 20:37:25;436.6, 0.0, 358.3;8.1, 0.0, -31.1;0.0, 1.0, 0.0, 0.1;40
2;manelmm3;29/11/2019 20:37:25;439.2, 0.0, 349.2;8.9, 0.0, -29.7;0.0, 1.0, 0.0, 0.1;40
2;manelmm3;29/11/2019 20:37:25;441.8, 0.0, 339.8;6.3, 0.0, -29.2;0.0, 1.0, 0.0, 0.1;40
2;manelmm3;29/11/2019 20:37:26;442.6, 0.0, 331.1;-0.7, 0.0, -28.7;0.0, 1.0, 0.0, 0.0;40
2;manelmm3;29/11/2019 20:37:26;441.2, 0.0, 322.8;-7.7, 0.0, -26.5;0.0, 1.0, 0.0, -0.2;40
2;manelmm3;29/11/2019 20:37:26;438.5, 0.0, 315.1;-8.8, 0.0, -25.2;0.0, 1.0, 0.0, -0.2;40
2;manelmm3;29/11/2019 20:37:27;435.6, 0.0, 307.3;-10.8, 0.0, -23.0;0.0, 1.0, 0.0, -0.2;40
2;manelmm3;29/11/2019 20:37:27;431.5, 0.0, 301.2;-16.1, 0.0, -17.6;0.0, 0.9, 0.0, -0.4;40
2;manelmm3;29/11/2019 20:37:27;425.9, 0.1, 297.2;-20.8, 0.0, -9.3;0.0, 0.8, 0.0, -0.6;40
2;manelmm3;29/11/2019 20:37:27;419.2, 0.1, 295.5;-23.4, -0.1, -3.8;0.0, 0.7, 0.0, -0.7;40
2;manelmm3;29/11/2019 20:37:28;411.9, 0.0, 294.3;-24.4, 0.0, -5.1;0.0, 0.8, 0.0, -0.6;40
2;manelmm3;29/11/2019 20:37:28;404.0, 0.0, 292.2;-25.1, 0.0, -7.4;0.0, 0.8, 0.0, -0.6;40
2;manelmm3;29/11/2019 20:37:28;396.4, 0.0, 289.6;-25.3, 0.0, -10.4;0.0, 0.8, 0.0, -0.6;40
2;manelmm3;29/11/2019 20:37:29;388.8, 0.0, 286.0;-25.2, 0.0, -13.2;0.0, 0.9, 0.0, -0.5;40
2;manelmm3;29/11/2019 20:37:29;381.3, 0.0, 281.7;-24.5, 0.0, -16.3;0.0, 0.9, 0.0, -0.5;40
2;manelmm3;29/11/2019 20:37:29;374.7, 0.0, 275.7;-20.1, 0.0, -22.6;0.0, 0.9, 0.0, -0.3;40
2;manelmm3;29/11/2019 20:37:30;368.8, 0.0, 267.8;-16.7, 0.0, -26.5;0.0, 1.0, 0.0, -0.2;40
2;manelmm3;29/11/2019 20:37:30;364.6, 0.0, 259.3;-11.3, 0.0, -30.0;0.0, 1.0, 0.0, -0.2;40
2;manelmm3;29/11/2019 20:37:30;361.9, 0.0, 249.9;-7.4, 0.0, -32.2;0.0, 1.0, 0.0, -0.1;40
2;manelmm3;29/11/2019 20:37:31;360.1, 0.1, 240.0;-5.2, 0.3, -33.6;0.0, 1.0, 0.0, -0.1;40
2;manelmm3;29/11/2019 20:37:31;358.8, 0.1, 229.7;-3.1, -0.2, -34.5;0.0, 1.0, 0.0, 0.0;40
2;manelmm3;29/11/2019 20:37:31;358.3, 0.1, 219.4;-0.6, -0.1, -34.0;0.0, 1.0, 0.0, 0.0;40
2;manelmm3;29/11/2019 20:37:31;358.4, 0.0, 208.7;0.9, 0.0, -32.8;0.0, 1.0, 0.0, 0.0;40
2;manelmm3;29/11/2019 20:37:32;358.7, 0.0, 199.1;1.5, 0.0, -31.8;0.0, 1.0, 0.0, 0.0;40
2;manelmm3;29/11/2019 20:37:32;358.6, 0.0, 189.7;-3.8, 0.0, -30.2;0.0, 1.0, 0.0, -0.1;40
2;manelmm3;29/11/2019 20:37:32;355.9, 0.0, 181.3;-13.5, 0.0, -25.3;0.0, 1.0, 0.0, -0.3;40
2;manelmm3;29/11/2019 20:37:33;350.6, 0.0, 175.0;-20.8, 0.0, -17.1;0.0, 0.9, 0.0, -0.5;40
2;manelmm3;29/11/2019 20:37:33;343.3, 0.0, 171.2;-23.7, 0.0, -7.9;0.0, 0.8, 0.0, -0.6;40
2;manelmm3;29/11/2019 20:37:33;336.2, 0.0, 170.0;-23.3, 0.0, -0.5;0.0, 0.7, 0.0, -0.7;40
2;manelmm3;29/11/2019 20:37:34;329.5, 0.1, 170.9;-20.9, 0.0, 6.1;0.0, 0.6, 0.0, -0.8;40
2;manelmm3;29/11/2019 20:37:34;323.9, 0.1, 173.7;-16.5, 0.0, 11.9;0.0, 0.4, 0.0, -0.9;40
2;manelmm3;29/11/2019 20:37:34;319.7, 0.1, 178.5;-10.3, 0.0, 17.1;0.0, 0.2, 0.0, -1.0;40
2;manelmm3;29/11/2019 20:37:34;316.8, 0.1, 183.9;-9.9, 0.0, 18.8;0.0, 0.2, 0.0, -1.0;40
2;manelmm3;29/11/2019 20:37:35;313.8, 0.1, 189.7;-10.2, 0.0, 20.1;0.0, 0.2, 0.0, -1.0;40
2;manelmm3;29/11/2019 20:37:35;310.6, 0.0, 196.0;-10.8, 0.0, 21.3;0.0, 0.2, 0.0, -1.0;40
2;manelmm3;29/11/2019 20:37:35;307.0, 0.0, 202.4;-13.8, 0.0, 20.8;0.0, 0.3, 0.0, -1.0;40
2;manelmm3;29/11/2019 20:37:36;302.0, 0.0, 208.9;-17.0, 0.0, 20.0;0.0, 0.4, 0.0, -0.9;40
2;manelmm3;29/11/2019 20:37:36;296.6, 0.0, 214.8;-19.0, 0.0, 19.9;0.0, 0.4, 0.0, -0.9;40
2;manelmm3;29/11/2019 20:37:36;290.6, 0.0, 220.8;-20.4, 0.0, 20.1;0.0, 0.4, 0.0, -0.9;40
2;manelmm3;29/11/2019 20:37:37;284.3, 0.0, 226.9;-21.5, 0.0, 20.5;0.0, 0.4, 0.0, -0.9;40
